0.89	0.00118141
0.8925	0.00140680
0.895	0.00168707
0.8975	0.16345538
0.9	0.85973804
0.9025	0.89458539
0.905	0.91440560
0.9075	0.90020124
0.91	0.90757221
0.9125	0.97580681
0.915	0.98444827
0.9175	0.83750189
0.92	0.08067734
0.9225	0.00230461
0.925	0.00133816
0.9275	0.00109380
