0.5925	0.00056367	
0.595	0.00131449	
0.5975	0.00401231	
0.6	0.13481940	
0.6025	0.78527336	
0.605	0.88991843	
0.6075	0.87848065	
0.61	0.92206919	
0.6125	0.98652612	
0.615	0.95502563	
0.6175	0.97393384	
0.62	0.96980489	
0.6225	0.94874543	
0.625	0.98524796	
0.6275	0.92010247	
0.63	0.90906951	
0.6325	0.93712807	
0.635	0.94546432	
0.6375	0.56797685	
0.64	0.06667820	
0.6425	0.00214277	
0.645	0.00068911	
