0.4625	0.00127983
0.465	0.00191072
0.4675	0.01090964
0.47	0.20834566
0.4725	0.51311401
0.475	0.59628490
0.4775	0.67729683
0.48	0.71430186
0.4825	0.74299054
0.485	0.77608311
0.4875	0.77569188
0.49	0.82772937
0.4925	0.85517740
0.495	0.88764858
0.4975	0.90589237
0.5	0.90819847
0.5025	0.92944219
0.505	0.96362235
0.5075	0.95451908
0.51	0.38397568
0.5125	0.00563686
0.515	0.00134575
0.5175	0.00135068
0.52	0.00153111
0.5225	0.00159348
0.525	0.00149532
0.5275	0.00140294
