0.3975	0.00194999
0.4	0.03380869
0.4025	0.06382489
0.405	0.10505648
0.4075	0.15293020
0.41	0.22054551
0.4125	0.29271133
0.415	0.37082427
0.4175	0.46086973
0.42	0.53831804
0.4225	0.61671905
0.425	0.67697903
0.4275	0.69482350
0.43	0.81430390
0.4325	0.95447428
0.435	0.49435266
0.4375	0.00567942
0.44	0.00089027
0.4425	0.00066070
0.445	0.00151721
0.4475	0.00200410
0.45	0.00227408
0.4525	0.00303180
