0.4175	0.00093340
0.42	0.06120548
0.4225	0.12475042
0.425	0.13985119
0.4275	0.15671817
0.43	0.18963608
0.4325	0.23693657
0.435	0.29597877
0.4375	0.37047272
0.44	0.43574804
0.4425	0.51389397
0.445	0.58586169
0.4475	0.68607850
0.45	0.76091665
0.4525	0.87864866
0.455	0.91288008
0.4575	0.96293260
0.46	0.41075316
0.4625	0.00948456
