0.59	0.00066474	
0.5925	0.00117938	
0.595	0.00171202	
0.5975	0.02047660	
0.6	0.42184982	
0.6025	0.88077452	
0.605	0.91351618	
0.6075	0.92033458	
0.61	0.93075257	
0.6125	0.92607343	
0.615	0.96976194	
0.6175	0.98015879	
0.62	0.96156977	
0.6225	0.99590851	
0.625	0.97596584	
0.6275	0.96940299	
0.63	0.91204045	
0.6325	0.89971054	
0.635	0.90945188	
0.6375	0.76854501	
0.64	0.21530295	
0.6425	0.00583019	
0.645	0.00096950	
