0.77	0.00112680
0.7725	0.05647530
0.775	0.71358689
0.7775	0.77813753
0.78	0.82847380
0.7825	0.95738902
0.785	0.95984472
0.7875	0.97269663
0.79	0.35268763
0.7925	0.00265068
