0.5275	0.00014441	
0.53	0.00145279	
0.5325	0.02381798	
0.535	0.45136872	
0.5375	0.81798680	
0.54	0.82204513	
0.5425	0.82944398	
0.545	0.85485329	
0.5475	0.89557076	
0.55	0.88086192	
0.5525	0.87477504	
0.555	0.90242380	
0.5575	0.96454372	
0.56	0.97040533	
0.5625	0.95453404	
0.565	0.97003406	
0.5675	0.97636352	
0.57	0.99082018	
0.5725	0.86680090	
0.575	0.11147778	
0.5775	0.00250644	
0.58	0.00011838	
