0.83	0.00016097
0.8325	0.00120049
0.835	0.00151409
0.8375	0.00192969
0.84	0.00945982
0.8425	0.36406381
0.845	0.96659880
0.8475	0.97227225
0.85	0.95987079
0.8525	0.92065207
0.855	0.96183215
0.8575	0.94683169
0.86	0.85464717
0.8625	0.85333894
0.865	0.79395939
0.8675	0.85168115
0.87	0.81416748
0.8725	0.82482871
0.875	0.80056997
0.8775	0.81160970
0.88	0.59684062
0.8825	0.09814748
0.885	0.00426860
