0.725	0.00105805
0.7275	0.00140366
0.73	0.00461673
0.7325	0.24620047
0.735	0.89751307
0.7375	0.92924393
0.74	0.98958503
0.7425	0.92878337
0.745	0.95875545
0.7475	0.89224514
0.75	0.11802044
0.7525	0.00236790
