0.685	0.00087700
0.6875	0.02628973
0.69	0.43546987
0.6925	0.86236066
0.695	0.91215307
0.6975	0.94211747
0.7	0.87566790
0.7025	0.91252983
0.705	0.89339169
0.7075	0.91661503
0.71	0.97293599
0.7125	0.84653796
0.715	0.07523408
0.7175	0.00288925
