0.610000 1729.80 0.0001 0.0984 0.0043 0.0000 0.8197
0.612500 1712.80 0.0001 0.0327 0.0122 0.0000 0.8299
0.615000 1701.60 0.0000 0.0088 0.0224 0.0000 0.8364
0.617500 1684.80 0.0001 0.0029 0.0407 0.0000 0.8393
0.620000 1719.80 0.0001 0.0014 0.0894 0.0000 0.8400
0.622500 1694.00 0.0001 0.0011 0.2145 0.0000 0.8443
0.625000 1653.40 0.0000 0.0011 0.4352 0.0000 0.8518
0.627500 1699.00 0.0000 0.0015 0.7735 0.0000 0.8630
0.630000 1665.80 0.0000 0.0018 0.9864 0.0001 0.8759
0.632500 1649.60 0.0000 0.0009 0.9664 0.0000 0.8890
0.635000 1657.20 0.0002 0.0004 0.9833 0.0000 0.8987
0.637500 1655.40 0.0005 0.0002 0.9781 0.0000 0.9053
0.640000 1634.60 0.0002 0.0001 0.9407 0.0001 0.9098
0.642500 1621.20 0.0001 0.0000 0.9541 0.0000 0.9130
0.645000 1624.60 0.0001 0.0000 0.9850 0.0000 0.9186
0.647500 1592.60 0.0001 0.0000 0.9943 0.0000 0.9273
0.650000 1584.00 0.0001 0.0000 0.9958 0.0000 0.9380
0.652500 1599.60 0.0001 0.0001 0.9996 0.0001 0.9476
0.655000 1522.00 0.0000 0.0001 0.9992 0.0000 0.9543
0.657500 1443.00 0.0000 0.0002 0.9974 0.0001 0.9567
0.660000 1562.00 0.0001 0.0002 0.9857 0.0000 0.9548
0.662500 1562.00 0.0000 0.0000 0.9581 0.0000 0.9483
0.665000 1557.40 0.0001 0.0000 0.9309 0.0001 0.9430
0.667500 1541.40 0.0003 0.0000 0.9173 0.0001 0.9414
0.670000 1533.20 0.0028 0.0000 0.9257 0.0001 0.9452
0.672500 1521.00 0.0092 0.0000 0.9439 0.0001 0.9544
0.675000 1513.40 0.0015 0.0000 0.9367 0.0001 0.9673
0.677500 1507.20 0.0003 0.0000 0.8962 0.0001 0.9814
0.680000 1497.00 0.0001 0.0000 0.8676 0.0001 0.9947
0.682500 1483.80 0.0000 0.0000 0.9014 0.0001 0.9994
0.685000 1462.40 0.0000 0.0000 0.9401 0.0001 0.9991
0.687500 1466.60 0.0000 0.0001 0.9221 0.0001 0.9947
0.690000 1456.40 0.0000 0.0000 0.8988 0.0001 0.9881
0.692500 1449.40 0.0001 0.0000 0.8553 0.0001 0.9809
0.695000 1436.80 0.0001 0.0000 0.6057 0.0001 0.9766
0.697500 1421.60 0.0004 0.0000 0.3426 0.0002 0.9757
0.700000 1407.60 0.0016 0.0000 0.2298 0.0002 0.9796
0.702500 1390.80 0.0030 0.0000 0.1871 0.0002 0.9852
0.705000 1410.80 0.0013 0.0000 0.1142 0.0003 0.9913
0.707500 1398.00 0.0003 0.0000 0.0514 0.0005 0.9963
0.710000 1386.40 0.0001 0.0000 0.0255 0.0007 0.9977
0.712500 1378.20 0.0001 0.0000 0.0170 0.0011 0.9946
0.715000 1367.00 0.0000 0.0000 0.0118 0.0013 0.9893
0.717500 1347.80 0.0000 0.0000 0.0072 0.0015 0.9825
0.720000 1330.40 0.0000 0.0001 0.0040 0.0017 0.9759
0.722500 1343.80 0.0000 0.0001 0.0026 0.0019 0.9712
0.725000 1350.00 0.0000 0.0000 0.0019 0.0023 0.9690
0.727500 1339.20 0.0001 0.0000 0.0017 0.0030 0.9694
0.730000 1323.60 0.0003 0.0000 0.0016 0.0040 0.9711
0.732500 1321.00 0.0005 0.0000 0.0013 0.0059 0.9727
0.735000 1310.80 0.0003 0.0000 0.0010 0.0091 0.9732
0.737500 1299.60 0.0002 0.0000 0.0006 0.0147 0.9712
0.740000 1269.00 0.0002 0.0000 0.0003 0.0243 0.9664
0.742500 1278.20 0.0003 0.0000 0.0003 0.0432 0.9581
0.745000 1281.80 0.0003 0.0000 0.0002 0.0781 0.9483
0.747500 1280.00 0.0002 0.0000 0.0002 0.1409 0.9380
0.750000 1267.00 0.0002 0.0000 0.0002 0.2508 0.9282
0.752500 1260.80 0.0001 0.0000 0.0002 0.4297 0.9200
0.755000 1255.40 0.0001 0.0000 0.0002 0.6415 0.9136
0.757500 1247.00 0.0003 0.0000 0.0002 0.8219 0.9093
0.760000 1239.60 0.0007 0.0000 0.0001 0.9294 0.9073
0.762500 1239.80 0.0009 0.0000 0.0001 0.9804 0.9074
0.765000 1219.60 0.0003 0.0000 0.0001 0.9969 0.9074
0.767500 1193.20 0.0001 0.0000 0.0001 0.9971 0.9075
0.770000 1204.60 0.0001 0.0000 0.0001 0.9759 0.9064
0.772500 1206.80 0.0001 0.0002 0.0001 0.9323 0.9050
0.775000 1193.20 0.0001 0.0006 0.0001 0.8860 0.9022
0.777500 1193.80 0.0001 0.0004 0.0001 0.8504 0.8988
0.780000 1188.00 0.0002 0.0001 0.0000 0.8314 0.8946
0.782500 1180.40 0.0005 0.0001 0.0000 0.8361 0.8905
0.785000 1179.80 0.0056 0.0000 0.0000 0.8521 0.8858
0.787500 1177.20 0.0074 0.0000 0.0001 0.8710 0.8809
0.790000 1167.00 0.0013 0.0000 0.0001 0.8851 0.8760
0.792500 1148.20 0.0005 0.0000 0.0001 0.8848 0.8704
0.795000 1139.00 0.0001 0.0000 0.0001 0.8717 0.8644
