      627.500      0.00000   0.00147500     0.773500      0.00000     0.863050
      630.000      0.00000   0.00180000     0.986400  0.000100000     0.875900
      632.500  2.50000e-05  0.000875000     0.966450      0.00000     0.889000
      635.000  0.000200000  0.000400000     0.983250      0.00000     0.898700
      637.500  0.000525000  0.000150000     0.978075      0.00000     0.905250
      640.000  0.000200000  0.000100000     0.940700  0.000100000     0.909800
      642.500  0.000100000  2.50000e-05     0.954100      0.00000     0.913000
      645.000  0.000100000  5.00000e-05     0.985000      0.00000     0.918600
      647.500  0.000100000      0.00000     0.994300      0.00000     0.927275
      650.000  0.000100000      0.00000     0.995800      0.00000     0.938000
      652.500  0.000100000  0.000100000     0.999625  7.50000e-05     0.947650
      655.000  5.00000e-05  0.000100000     0.999250      0.00000     0.954350
      657.500      0.00000  0.000175000     0.997450  7.50000e-05     0.956700
      660.000  0.000100000  0.000200000     0.985700      0.00000     0.954800
      662.500  2.50000e-05      0.00000     0.958125  2.50000e-05     0.948250
      665.000  0.000100000      0.00000     0.930900  0.000100000     0.942950
      667.500  0.000325000      0.00000     0.917325  0.000100000     0.941400
      670.000   0.00280000      0.00000     0.925700  0.000100000     0.945200
      672.500   0.00922500      0.00000     0.943875  0.000100000     0.954375
      675.000   0.00145000      0.00000     0.936750  0.000100000     0.967300
      677.500  0.000275000      0.00000     0.896175  0.000100000     0.981350
      680.000  0.000100000      0.00000     0.867600  0.000100000     0.994700
      682.500      0.00000      0.00000     0.901350  0.000100000     0.999400
      685.000      0.00000  5.00000e-05     0.940100  0.000100000     0.999050
      687.500      0.00000  0.000100000     0.922075  0.000100000     0.994725
      690.000      0.00000      0.00000     0.898800  0.000100000     0.988100
      692.500  0.000100000      0.00000     0.855300  0.000100000     0.980925
      695.000  0.000150000      0.00000     0.605650  0.000150000     0.976600
      697.500  0.000425000      0.00000     0.342650  0.000200000     0.975725
      700.000   0.00160000      0.00000     0.229800  0.000200000     0.979600
      702.500   0.00297500      0.00000     0.187100  0.000225000     0.985250
      705.000   0.00130000      0.00000     0.114200  0.000350000     0.991300
      707.500  0.000300000      0.00000    0.0514250  0.000550000     0.996300
      710.000  0.000100000      0.00000    0.0255000  0.000700000     0.997700
      712.500  0.000100000      0.00000    0.0170250   0.00105000     0.994625
      715.000  5.00000e-05      0.00000    0.0118500   0.00130000     0.989300
      717.500      0.00000      0.00000   0.00720000   0.00147500     0.982550
      720.000      0.00000  0.000100000   0.00400000   0.00170000     0.975900
      722.500      0.00000  0.000100000   0.00262500   0.00195000     0.971225
      725.000  5.00000e-05  5.00000e-05   0.00195000   0.00230000     0.968950
      727.500  0.000100000      0.00000   0.00172500   0.00295000     0.969375
      730.000  0.000300000      0.00000   0.00160000   0.00400000     0.971100
      732.500  0.000550000      0.00000   0.00132500   0.00592500     0.972675
      735.000  0.000350000      0.00000  0.000950000   0.00910000     0.973200
      737.500  0.000225000      0.00000  0.000575000    0.0146750     0.971250
      740.000  0.000200000      0.00000  0.000300000    0.0243000     0.966400
      742.500  0.000300000      0.00000  0.000275000    0.0431750     0.958100
      745.000  0.000300000      0.00000  0.000200000    0.0780500     0.948300
