0.47000 1985.71000 0.00800
0.47250 2087.35000 0.00000
0.47500 2100.24000 0.00000
0.47750 2111.23000 0.00000
0.48000 2094.62000 0.00000
0.48250 2077.29000 0.00000
0.48500 1937.35000 0.00000
0.48750 1869.08000 0.00050
0.49000 2026.04000 0.00200
0.49250 1943.63000 0.00000
0.49500 2033.88000 0.00000
0.49750 1976.76000 0.00000
0.50000 1933.93000 0.00000
0.50250 1897.68000 0.00000
0.50500 1957.79000 0.00000
0.50750 1983.97000 0.00000
0.51000 1898.67000 0.00100
0.51250 1905.78000 0.00300
0.51500 1849.84000 0.01300
0.51750 1621.80000 0.08750
0.52000 1812.98000 0.53900
0.52250 1818.91000 0.86900
0.52500 1896.27000 0.86800
0.52750 1757.37000 0.87650
0.53000 1892.09000 0.87100
0.53250 1886.49000 0.87550
0.53500 1880.53000 0.88200
0.53750 1866.72000 0.88150
0.54000 1805.46000 0.88100
0.54250 1850.26000 0.88850
0.54500 1878.48000 0.89700
0.54750 1854.86000 0.89850
0.55000 1879.38000 0.90100
0.55250 1870.02000 0.91250
0.55500 1882.64000 0.92400
0.55750 1803.69000 0.92900
0.56000 1767.56000 0.93600
0.56250 1785.57000 0.94750
0.56500 1793.63000 0.95300
0.56750 1806.58000 0.96250
0.57000 1783.84000 0.97400
0.57250 1832.46000 0.97550
0.57500 1801.43000 0.97600
0.57750 1800.84000 0.99100
0.58000 1798.24000 0.98800
0.58250 1824.26000 0.98800
0.58500 1791.71000 0.99400
0.58750 1792.69000 0.98450
0.59000 1693.47000 0.41700
0.59250 1767.25000 0.02650
