0.62500 1623.34000 0.00900
0.62750 1671.77000 0.06200
0.63000 1643.19000 0.43700
0.63250 1635.94000 0.85950
0.63500 1630.40000 0.85400
0.63750 1644.03000 0.87850
0.64000 1600.15000 0.88100
0.64250 1602.35000 0.88750
0.64500 1589.42000 0.90200
0.64750 1593.50000 0.91050
0.65000 1570.38000 0.91500
0.65250 1576.49000 0.92550
0.65500 1511.68000 0.93900
0.65750 1457.29000 0.94900
0.66000 1539.89000 0.95800
0.66250 1545.07000 0.96450
0.66500 1535.77000 0.97000
0.66750 1517.23000 0.97850
0.67000 1516.04000 0.98900
0.67250 1500.44000 0.99000
0.67500 1487.16000 0.98500
0.67750 1483.62000 0.99700
0.68000 1476.74000 0.98900
0.68250 1469.11000 0.99400
0.68500 1447.72000 0.46300
0.68750 1462.35000 0.04300
