0.51500 1849.84000 0.00020
0.51750 1621.80000 0.00075
0.52000 1812.98000 0.00180
0.52250 1818.91000 0.00415
0.52500 1896.27000 0.01040
0.52750 1757.37000 0.03350
0.53000 1892.09000 0.12340
0.53250 1886.49000 0.44990
0.53500 1880.53000 0.86520
0.53750 1866.72000 0.95440
0.54000 1805.46000 0.96130
0.54250 1850.26000 0.96120
0.54500 1878.48000 0.97830
0.54750 1854.86000 0.97895
0.55000 1879.38000 1.00000
0.55250 1870.02000 0.98320
0.55500 1882.64000 0.96510
0.55750 1803.69000 0.94705
0.56000 1767.56000 0.96650
0.56250 1785.57000 0.95990
0.56500 1793.63000 0.97000
0.56750 1806.58000 0.98220
0.57000 1783.84000 0.96720
0.57250 1832.46000 0.97700
0.57500 1801.43000 0.98000
0.57750 1800.84000 0.96850
0.58000 1798.24000 0.97960
0.58250 1824.26000 0.97630
0.58500 1791.71000 0.97420
0.58750 1792.69000 0.85690
0.59000 1693.47000 0.52530
0.59250 1767.25000 0.13915
0.59500 1756.89000 0.01410
0.59750 1764.90000 0.00180
0.60000 1742.80000 0.00010
