0.43750 1769.49000 0.00010
0.44000 1824.85000 0.00030
0.44250 1954.82000 0.00100
0.44500 1945.83000 0.00370
0.44750 2006.31000 0.02020
0.45000 2091.29000 0.13090
0.45250 2030.63000 0.60875
0.45500 2067.89000 0.89420
0.45750 2119.47000 0.91040
0.46000 2054.87000 0.89800
0.46250 2118.79000 0.88050
0.46500 2020.21000 0.87470
0.46750 2002.85000 0.88925
0.47000 1985.71000 0.86120
0.47250 2087.35000 0.83455
0.47500 2100.24000 0.86590
0.47750 2111.23000 0.90140
0.48000 2094.62000 0.91880
0.48250 2077.29000 0.94300
0.48500 1937.35000 0.96240
0.48750 1869.08000 0.96600
0.49000 2026.04000 0.98560
0.49250 1943.63000 0.97555
0.49500 2033.88000 0.97680
0.49750 1976.76000 0.97410
0.50000 1933.93000 0.96410
0.50250 1897.68000 0.97430
0.50500 1957.79000 0.96570
0.50750 1983.97000 0.98440
0.51000 1898.67000 0.95560
0.51250 1905.78000 0.36265
0.51500 1849.84000 0.01390
0.51750 1621.80000 0.00210
0.52000 1812.98000 0.00080
0.52250 1818.91000 0.00025
0.52500 1896.27000 0.00010
