0.62750 1671.77000 0.00140
0.63000 1643.19000 0.00720
0.63250 1635.94000 0.04865
0.63500 1630.40000 0.29980
0.63750 1644.03000 0.83495
0.64000 1600.15000 0.95080
0.64250 1602.35000 0.95725
0.64500 1589.42000 0.98420
0.64750 1593.50000 0.98315
0.65000 1570.38000 0.95940
0.65250 1576.49000 0.95440
0.65500 1511.68000 0.98170
0.65750 1457.29000 0.98850
0.66000 1539.89000 0.97700
0.66250 1545.07000 0.98895
0.66500 1535.77000 0.98070
0.66750 1517.23000 0.96650
0.67000 1516.04000 0.96690
0.67250 1500.44000 0.72915
0.67500 1487.16000 0.12390
0.67750 1483.62000 0.01250
0.68000 1476.74000 0.00140
0.68250 1469.11000 0.00000
