0.83250 1035.78000 0.00015
0.83500 1035.81000 0.00050
0.83750 1033.47000 0.00120
0.84000 1038.49000 0.00320
0.84250 1011.40000 0.00900
0.84500 1023.27000 0.02830
0.84750 1001.33000 0.11490
0.85000 916.74900 0.40350
0.85250 973.54100 0.81765
0.85500 888.09500 0.98680
0.85750 969.81200 0.98835
0.86000 977.24300 0.98980
0.86250 1009.14000 0.97395
0.86500 959.95500 0.95120
0.86750 950.90700 0.95235
0.87000 970.43700 0.94010
0.87250 971.36200 0.96130
0.87500 934.78800 0.93660
0.87750 961.73000 0.71200
0.88000 954.44500 0.28880
0.88250 934.79800 0.07930
0.88500 946.41400 0.02070
0.88750 921.83500 0.00615
0.89000 932.94000 0.00190
0.89250 904.96500 0.00055
0.89500 896.41000 0.00010
