1.51750 293.18400 0.00020
1.52000 292.59000 0.00050
1.52250 287.16000 0.00085
1.52500 286.44600 0.00140
1.52750 290.00200 0.00205
1.53000 276.26100 0.00290
1.53250 285.46300 0.00405
1.53500 282.05300 0.00550
1.53750 282.01300 0.00790
1.54000 274.52500 0.01100
1.54250 278.79000 0.01525
1.54500 281.62000 0.02180
1.54750 273.00400 0.03260
1.55000 273.52900 0.04790
1.55250 276.47900 0.07095
1.55500 270.74600 0.10190
1.55750 273.36800 0.15085
1.56000 270.93500 0.22030
1.56250 271.81000 0.31065
1.56500 271.51900 0.42150
1.56750 267.11200 0.55225
1.57000 266.46600 0.67670
1.57250 268.29700 0.77150
1.57500 254.68800 0.85410
1.57750 247.81700 0.89580
1.58000 265.61900 0.91300
1.58250 255.41000 0.92510
1.58500 261.64100 0.92640
1.58750 254.42400 0.92385
1.59000 241.00700 0.92280
1.59250 258.79500 0.92245
1.59500 260.54200 0.92660
1.59750 258.39200 0.94345
1.60000 255.48000 0.94620
1.60250 252.79700 0.94730
1.60500 251.34800 0.95290
1.60750 251.38700 0.95135
1.61000 238.67000 0.95900
1.61250 246.04500 0.95915
1.61500 244.90600 0.96150
1.61750 243.57100 0.96050
1.62000 238.54300 0.96470
1.62250 243.89700 0.96995
1.62500 243.48000 0.97690
1.62750 246.10200 0.98130
1.63000 242.16400 0.98860
1.63250 241.30900 0.99900
1.63500 240.35500 0.99960
1.63750 230.93900 0.98980
1.64000 227.61000 0.96710
1.64250 228.49000 0.92670
1.64500 227.77200 0.84100
1.64750 232.01600 0.72310
1.65000 230.10500 0.57320
1.65250 230.57900 0.42300
1.65500 229.62400 0.29180
1.65750 230.97900 0.19600
1.66000 229.91100 0.12850
1.66250 229.06000 0.08280
1.66500 226.25000 0.05280
1.66750 223.47000 0.03455
1.67000 225.91000 0.02250
1.67250 216.09600 0.01470
1.67500 217.89700 0.00960
1.67750 218.05700 0.00640
1.68000 208.19700 0.00430
1.68250 208.62600 0.00280
1.68500 215.71400 0.00180
1.68750 214.90100 0.00110
1.69000 213.45400 0.00070
1.69250 216.38000 0.00035
1.69500 215.37600 0.00010
