2.04000 112.27900 0.00010
2.04250 112.07500 0.00025
2.04500 112.04900 0.00040
2.04750 111.14000 0.00065
2.05000 110.78900 0.00090
2.05250 109.27800 0.00130
2.05500 109.75300 0.00170
2.05750 109.21400 0.00230
2.06000 107.79600 0.00300
2.06250 106.97500 0.00390
2.06500 106.85800 0.00510
2.06750 107.28700 0.00670
2.07000 105.57100 0.00890
2.07250 106.24500 0.01165
2.07500 106.45200 0.01500
2.07750 105.86200 0.01995
2.08000 104.18800 0.02590
2.08250 103.81400 0.03375
2.08500 103.64000 0.04540
2.08750 103.86900 0.05985
2.09000 103.32300 0.07940
2.09250 100.58300 0.10670
2.09500 100.98600 0.14470
2.09750 101.47000 0.19125
2.10000 101.29500 0.25370
2.10250 100.87000 0.32690
2.10500 101.05800 0.41260
2.10750 100.59000 0.50565
2.11000 98.94000 0.59320
2.11250 99.41820 0.67640
2.11500 99.07140 0.75650
2.11750 97.66890 0.80320
2.12000 97.35840 0.84630
2.12250 97.02550 0.87570
2.12500 96.20220 0.88610
2.12750 96.31310 0.90810
2.13000 96.34840 0.91800
2.13250 96.27330 0.93095
2.13500 94.81900 0.94140
2.13750 95.14220 0.94305
2.14000 95.10220 0.94520
2.14250 94.94000 0.94925
2.14500 94.11000 0.94940
2.14750 94.24680 0.95485
2.15000 94.01370 0.94910
2.15250 93.25650 0.94920
2.15500 92.97740 0.94710
2.15750 92.67000 0.95550
2.16000 91.90980 0.94780
2.16250 90.53840 0.95155
2.16500 84.80630 0.94500
2.16750 85.14470 0.94185
2.17000 89.51150 0.94500
2.17250 89.82000 0.93840
2.17500 89.63450 0.94700
2.17750 88.37640 0.94595
2.18000 88.83190 0.94930
2.18250 87.99900 0.93700
2.18500 88.88000 0.93880
2.18750 87.35120 0.93685
2.19000 86.77490 0.92710
2.19250 87.30000 0.93370
2.19500 86.68750 0.92800
2.19750 86.25500 0.93615
2.20000 85.81500 0.93510
2.20250 85.38870 0.95140
2.20500 84.31860 0.95200
2.20750 82.07000 0.96375
2.21000 83.78770 0.96350
2.21250 83.93200 0.96330
2.21500 83.37840 0.96070
2.21750 82.47360 0.95780
2.22000 82.91550 0.95330
2.22250 82.48080 0.95525
2.22500 81.69300 0.96030
2.22750 81.03240 0.94985
2.23000 81.34200 0.96060
2.23250 81.11000 0.95255
2.23500 80.69520 0.96000
2.23750 79.73790 0.96555
2.24000 79.30560 0.96550
2.24250 79.19390 0.97925
2.24500 79.21680 0.98420
2.24750 78.31060 0.98830
2.25000 78.40100 0.99770
2.25250 77.89820 0.99260
2.25500 76.86710 1.00000
2.25750 77.34570 0.99585
2.26000 77.22980 0.98770
2.26250 75.84230 0.98755
2.26500 76.26120 0.97800
2.26750 76.18730 0.97350
2.27000 75.82320 0.97620
2.27250 75.69230 0.97405
2.27500 75.11580 0.95990
2.27750 75.22270 0.95510
2.28000 74.21500 0.94720
2.28250 72.91230 0.91475
2.28500 73.71460 0.88360
2.28750 73.66340 0.80440
2.29000 73.37110 0.69850
2.29250 72.57100 0.57755
2.29500 71.28400 0.45270
2.29750 71.21310 0.33565
2.30000 71.80000 0.24460
2.30250 71.76680 0.17395
2.30500 71.44190 0.12200
2.30750 71.25680 0.08615
2.31000 70.83000 0.06070
2.31250 70.72920 0.04335
2.31500 69.98370 0.03120
2.31750 69.49000 0.02265
2.32000 69.63130 0.01660
2.32250 67.93890 0.01215
2.32500 67.26890 0.00900
2.32750 67.95130 0.00670
2.33000 67.98810 0.00500
2.33250 67.74280 0.00365
2.33500 67.32620 0.00270
2.33750 67.17480 0.00190
2.34000 67.07270 0.00130
2.34250 67.23560 0.00090
2.34500 66.81800 0.00060
2.34750 66.60560 0.00025
