   4.450000e-01   1.929490e+03   9.616510e-01   1.359600e-04   3.240000e-05   3.510000e-06   1.106000e-05   4.820000e-06   1.252000e-05   2.150000e-06   3.000000e-06   6.500000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.475000e-01   1.993440e+03   9.948660e-01   4.079750e-04   7.530000e-05   8.250000e-07   5.355700e-04   2.391450e-04   1.018500e-04   8.000000e-08   4.614000e-04   1.915000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.500000e-01   2.057390e+03   9.884560e-01   8.205400e-04   1.829000e-05   6.190000e-06   3.370000e-06   1.535000e-05   2.998000e-05   4.000000e-08   5.800000e-06   5.460000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.525000e-01   2.039230e+03   7.054900e-01   4.333130e-03   2.259100e-04   2.750000e-06   2.730000e-06   1.739500e-05   2.710000e-06   1.150000e-06   1.888850e-04   1.600000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.550000e-01   2.021080e+03   9.042030e-02   6.381730e-02   1.409000e-05   2.010000e-06   6.540000e-06   3.787000e-05   7.240000e-06   1.351880e-03   7.990000e-06   4.200000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.575000e-01   2.030730e+03   5.851530e-03   4.077780e-01   1.216600e-04   4.200000e-06   5.638000e-05   2.648000e-05   6.328500e-05   5.750000e-07   6.022000e-05   1.201750e-04   0.000000e+00   0.000000e+00   0.000000e+00
   4.600000e-01   2.040380e+03   2.892800e-04   8.116250e-01   1.900000e-06   7.550000e-06   2.250000e-06   9.730000e-06   1.506900e-04   1.400000e-07   5.960000e-06   8.200000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.625000e-01   2.026530e+03   4.809000e-05   8.331660e-01   2.900000e-07   2.700700e-04   2.345000e-06   1.100000e-06   7.870000e-06   2.047500e-05   3.516500e-05   1.165000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.650000e-01   2.012680e+03   1.058400e-04   8.556440e-01   3.230000e-06   9.684000e-05   4.453000e-05   1.460000e-06   8.880000e-06   1.462900e-04   8.720000e-06   1.413000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   4.675000e-01   1.999530e+03   1.155500e-05   8.649030e-01   3.000000e-08   3.603000e-05   4.121000e-05   1.748000e-05   1.002350e-04   3.785000e-06   2.441500e-05   3.085000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.700000e-01   1.986380e+03   5.870000e-06   8.746580e-01   1.000000e-08   6.240000e-06   1.428000e-05   9.000000e-07   9.740000e-06   8.000000e-07   2.740000e-06   1.627000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   4.725000e-01   2.002880e+03   6.140000e-06   8.848510e-01   6.000000e-08   5.145000e-06   5.828500e-05   2.766000e-05   1.871650e-04   5.050000e-07   4.733000e-05   2.195000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.750000e-01   2.019380e+03   1.880000e-06   8.913300e-01   8.170000e-06   4.232000e-05   4.677000e-05   5.151000e-05   1.911000e-05   1.175400e-04   6.590000e-06   7.870000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.775000e-01   2.038090e+03   9.800000e-07   8.982530e-01   3.300000e-06   3.152500e-05   1.410000e-05   7.288000e-05   1.533800e-04   2.223000e-05   1.975450e-03   1.710000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.800000e-01   2.056790e+03   8.000000e-08   9.080870e-01   1.520000e-06   6.161000e-05   6.840000e-06   3.362000e-05   2.614000e-05   1.531000e-05   1.170000e-06   2.000000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.825000e-01   1.967740e+03   2.500000e-07   9.213480e-01   4.935000e-06   5.596000e-05   5.125000e-06   1.587000e-05   9.540000e-05   1.172500e-05   1.300000e-07   1.127500e-05   0.000000e+00   0.000000e+00   0.000000e+00
   4.850000e-01   1.878680e+03   3.800000e-07   9.306060e-01   2.900000e-07   1.038600e-04   1.074900e-04   2.535900e-04   9.600000e-06   1.300000e-06   1.100000e-07   6.266000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   4.875000e-01   1.905830e+03   1.350000e-07   9.344780e-01   2.050000e-07   2.618000e-05   2.345500e-05   4.885000e-06   1.501000e-05   1.370000e-06   5.000000e-06   2.770000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.900000e-01   1.932980e+03   4.550000e-06   9.468920e-01   2.700000e-07   1.815000e-05   3.396000e-05   5.720000e-06   1.834900e-04   4.642000e-05   9.100000e-07   1.090000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.925000e-01   1.953580e+03   6.945000e-06   9.413620e-01   6.100000e-07   2.306600e-04   3.012450e-04   2.174150e-04   1.632000e-05   4.727500e-05   1.170000e-06   7.000000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   4.950000e-01   1.974180e+03   2.200000e-07   9.611560e-01   1.200000e-07   8.590000e-06   5.586000e-05   3.082000e-05   2.908700e-04   9.200000e-07   6.000000e-08   9.940000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   4.975000e-01   1.935680e+03   2.450000e-07   9.633810e-01   2.000000e-07   1.894550e-04   2.244500e-05   2.763500e-05   3.376500e-05   9.425000e-06   8.000000e-08   4.561800e-04   0.000000e+00   0.000000e+00   0.000000e+00
   5.000000e-01   1.897190e+03   9.000000e-08   9.808100e-01   1.100000e-07   9.085000e-05   3.591000e-05   4.170000e-06   1.856900e-04   1.600000e-07   5.500000e-07   8.300000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.025000e-01   1.916780e+03   2.000000e-08   9.759790e-01   1.000000e-08   1.436600e-04   3.766500e-05   6.155000e-06   1.277500e-05   6.500000e-07   2.400000e-07   5.000000e-08   0.000000e+00   0.000000e+00   0.000000e+00
   5.050000e-01   1.936380e+03   6.000000e-08   9.858000e-01   1.000000e-08   1.920000e-06   1.470000e-05   3.041000e-05   3.270000e-06   1.367000e-05   6.000000e-07   2.000000e-08   0.000000e+00   0.000000e+00   0.000000e+00
   5.075000e-01   1.937230e+03   2.500000e-08   9.813130e-01   1.000000e-08   1.050000e-06   4.601850e-04   4.871500e-05   6.270000e-06   1.102500e-05   1.128450e-04   5.000000e-08   0.000000e+00   0.000000e+00   0.000000e+00
   5.100000e-01   1.938090e+03   1.000000e-08   9.854610e-01   7.000000e-08   2.510000e-06   1.658000e-05   8.110000e-06   1.893300e-04   4.450000e-06   3.892000e-05   4.000000e-08   0.000000e+00   0.000000e+00   0.000000e+00
   5.125000e-01   1.881440e+03   1.000000e-08   9.837170e-01   1.405000e-06   7.805500e-05   3.391500e-05   6.191500e-05   6.892500e-05   6.203000e-05   9.677000e-05   3.500000e-08   0.000000e+00   0.000000e+00   0.000000e+00
   5.150000e-01   1.824790e+03   1.800000e-07   9.933080e-01   1.000000e-07   6.200000e-06   5.024100e-04   1.086000e-05   6.212000e-05   1.610000e-06   9.600000e-07   2.000000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.175000e-01   1.814090e+03   1.700000e-07   9.906110e-01   1.700000e-07   1.474000e-05   1.294000e-05   2.380000e-06   2.472000e-05   4.765000e-06   2.900000e-07   1.830000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.200000e-01   1.803390e+03   5.700000e-07   9.978210e-01   9.200000e-07   3.649760e-03   7.600000e-07   5.550000e-06   5.525000e-05   4.180000e-06   9.100000e-07   1.620000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.225000e-01   1.832240e+03   5.550000e-07   5.661390e-01   1.847500e-05   7.845500e-05   4.100000e-07   5.144400e-04   3.751000e-05   5.685000e-06   9.850000e-07   5.900000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.250000e-01   1.861090e+03   1.020000e-06   1.388150e-01   1.988000e-05   2.669300e-04   7.600000e-07   1.217000e-04   4.870000e-06   8.200000e-07   1.500000e-07   1.960000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.275000e-01   1.885930e+03   2.260000e-06   2.455020e-02   7.023500e-05   3.836500e-05   1.821500e-05   9.190000e-06   5.615000e-06   5.096450e-04   2.700000e-07   2.189000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   5.300000e-01   1.910780e+03   3.230000e-06   3.783010e-03   1.486600e-04   1.068100e-04   2.529000e-05   4.230000e-06   5.519000e-05   3.920000e-06   3.890000e-06   2.560000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.325000e-01   1.904680e+03   4.000000e-07   1.150710e-03   2.187250e-04   6.312250e-04   1.227000e-05   6.522800e-04   4.063000e-05   4.239500e-05   3.611500e-05   1.800000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.350000e-01   1.898580e+03   9.000000e-08   2.765500e-04   8.661100e-04   3.856000e-04   5.059000e-05   3.396000e-05   1.256000e-05   1.381000e-05   7.020000e-06   9.330000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.375000e-01   1.875730e+03   2.700000e-07   6.264000e-05   1.070390e-02   1.581950e-04   1.293200e-04   4.018900e-04   7.463000e-05   2.900000e-06   8.250000e-07   1.605000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   5.400000e-01   1.852880e+03   1.215000e-05   2.065000e-05   9.676570e-02   1.686480e-03   1.889000e-05   5.194000e-05   2.074400e-04   5.200000e-07   8.800000e-07   1.590000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.425000e-01   1.865640e+03   9.600000e-07   1.303500e-05   4.885810e-01   5.130000e-06   3.190000e-06   2.239150e-04   6.225500e-05   3.135000e-06   5.004000e-05   1.340000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.450000e-01   1.878390e+03   3.114200e-04   1.569000e-05   9.787000e-01   5.200000e-07   8.900000e-07   9.191000e-05   3.860610e-03   1.019000e-05   3.590000e-06   1.130000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.475000e-01   1.874740e+03   9.350000e-07   6.490000e-05   9.752990e-01   2.350000e-07   9.300000e-07   3.726500e-05   3.546500e-05   1.496000e-05   2.155000e-06   8.950000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.500000e-01   1.871090e+03   1.050000e-06   4.700900e-04   9.931590e-01   2.600000e-07   3.450000e-06   2.300000e-06   1.536000e-05   1.657000e-05   5.840000e-06   8.100000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.525000e-01   1.872440e+03   2.633000e-05   6.358000e-05   9.773420e-01   1.445000e-06   1.396850e-04   2.460000e-06   2.845500e-05   1.625000e-06   1.885000e-06   3.850000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.550000e-01   1.873790e+03   2.600000e-06   5.520000e-05   9.906520e-01   1.700000e-06   1.084000e-05   1.823000e-05   9.756000e-05   3.500000e-07   7.000000e-07   1.820000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.575000e-01   1.850390e+03   1.649000e-05   2.780500e-05   9.881880e-01   2.250000e-07   1.096500e-05   6.799500e-05   1.333600e-04   4.400000e-07   8.200000e-07   5.865000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.600000e-01   1.826990e+03   8.030000e-06   9.820000e-06   9.915330e-01   1.300000e-07   1.907000e-05   4.379200e-04   3.392200e-04   5.520000e-06   2.930000e-06   2.720000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.625000e-01   1.837040e+03   2.805000e-06   9.210000e-06   9.833800e-01   1.700000e-07   1.567550e-04   1.218000e-05   7.084500e-05   1.152500e-05   1.360300e-04   5.150000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.650000e-01   1.847090e+03   1.065000e-05   3.555000e-05   9.836640e-01   4.400000e-07   2.971000e-05   4.491000e-05   3.997000e-05   6.212470e-03   1.687000e-05   4.900000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.675000e-01   1.841180e+03   3.319800e-04   5.467500e-05   9.845230e-01   3.675000e-06   4.615000e-06   3.232500e-05   1.023720e-03   3.035000e-06   4.318000e-05   1.200000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.700000e-01   1.835280e+03   7.875600e-04   7.220000e-06   9.978740e-01   2.888000e-05   6.790000e-06   3.096270e-03   4.536000e-05   6.130000e-06   1.666300e-04   1.300000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.725000e-01   1.849480e+03   1.781000e-05   9.590000e-06   9.985430e-01   3.630350e-04   3.511500e-05   1.230000e-06   1.032500e-05   1.709500e-05   1.986800e-04   7.750000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.750000e-01   1.863690e+03   7.090000e-06   1.743000e-04   9.594060e-01   6.680000e-06   8.500000e-07   2.200000e-07   8.970000e-06   3.130000e-06   5.580000e-05   3.600000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.775000e-01   1.851030e+03   2.095350e-04   3.245000e-06   5.080640e-01   1.715000e-06   5.650000e-07   1.950000e-07   3.773000e-05   7.980640e-03   6.225850e-04   5.050000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.800000e-01   1.838380e+03   1.338000e-05   9.000000e-07   8.753650e-02   1.250000e-06   1.980000e-06   6.500000e-07   3.318700e-04   1.546000e-05   1.201000e-05   4.400000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.825000e-01   1.840730e+03   5.700000e-06   7.400000e-07   1.008970e-02   2.075000e-06   1.139000e-05   5.886500e-05   1.952500e-05   4.417050e-04   1.580000e-06   2.100000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.850000e-01   1.843080e+03   1.604000e-05   9.500000e-07   9.932200e-04   7.850000e-06   5.800000e-07   1.950000e-06   1.467000e-05   2.250000e-06   7.400000e-07   4.500000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   5.875000e-01   1.802830e+03   1.741800e-04   5.250000e-07   2.774600e-04   7.066000e-05   5.800000e-07   2.145500e-05   5.268000e-05   2.305000e-06   8.750000e-07   3.653000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   5.900000e-01   1.762580e+03   4.369700e-04   1.800000e-07   2.023300e-04   1.821000e-05   1.990000e-06   7.900000e-07   5.980000e-04   1.455400e-04   2.460000e-06   7.010000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.925000e-01   1.778780e+03   2.169500e-05   1.050000e-07   3.596100e-04   9.680000e-06   1.863000e-05   3.500000e-07   5.025500e-05   7.415000e-06   2.862500e-05   5.880000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.950000e-01   1.794990e+03   2.870000e-06   9.000000e-08   3.342000e-05   9.470000e-06   1.724000e-05   5.600000e-07   3.918000e-05   2.672000e-05   2.358000e-05   4.420000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   5.975000e-01   1.777480e+03   2.070000e-06   1.250000e-07   7.070000e-06   1.646500e-05   2.016900e-04   5.030000e-06   1.021500e-04   1.554500e-05   4.798500e-05   4.050000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.000000e-01   1.759980e+03   4.160000e-06   3.000000e-07   3.170000e-06   1.738000e-05   1.982600e-04   6.521000e-04   2.636800e-04   6.180000e-06   1.722000e-05   1.800000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.025000e-01   1.764730e+03   2.562000e-04   1.705000e-06   2.145000e-06   5.665000e-06   2.087700e-04   1.750200e-04   2.016550e-04   2.120000e-06   5.585000e-06   3.050000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.050000e-01   1.769490e+03   2.776000e-05   2.790000e-06   1.000000e-06   2.760000e-06   3.703000e-05   2.733000e-05   2.363700e-04   5.700000e-07   6.400000e-06   1.880000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.075000e-01   1.753480e+03   1.218500e-05   1.255000e-06   3.550000e-07   2.425000e-06   9.850550e-04   6.319500e-05   1.873450e-04   6.250000e-07   6.748500e-05   4.970000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.100000e-01   1.737480e+03   2.343000e-05   1.240000e-06   1.600000e-07   3.480000e-06   8.511300e-04   2.454000e-05   1.367600e-04   3.040000e-06   6.672000e-05   5.670000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.125000e-01   1.713140e+03   4.149500e-05   1.345000e-06   1.200000e-07   9.830000e-06   9.250000e-07   3.540000e-06   1.350950e-04   8.748950e-04   1.480000e-05   3.927000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.150000e-01   1.688800e+03   1.432000e-05   8.200000e-07   1.500000e-07   5.072000e-05   4.000000e-08   3.860000e-06   6.059000e-05   9.530000e-06   2.168000e-05   9.580000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.175000e-01   1.702880e+03   1.138000e-05   5.250000e-07   4.700000e-07   4.073500e-05   1.000000e-08   3.348500e-04   2.854500e-05   1.065000e-06   9.315500e-05   1.336000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.200000e-01   1.716970e+03   2.334000e-05   5.100000e-07   7.100000e-07   2.356000e-05   0.000000e+00   5.370000e-06   2.670000e-05   2.700000e-07   3.967000e-05   4.736000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.225000e-01   1.696070e+03   2.121150e-04   8.050000e-07   1.300000e-07   3.417000e-05   0.000000e+00   2.810000e-06   9.137000e-05   2.150000e-07   4.091500e-05   1.147500e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.250000e-01   1.675170e+03   2.543700e-04   2.290000e-06   5.000000e-08   1.110600e-04   0.000000e+00   7.940000e-06   2.928100e-04   3.500000e-07   9.983000e-05   2.320000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.275000e-01   1.672030e+03   1.465400e-04   3.142000e-05   4.500000e-08   2.742500e-04   1.750000e-07   3.747790e-03   2.317500e-05   1.700000e-06   1.500500e-05   1.645000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.300000e-01   1.668890e+03   2.238000e-05   2.479000e-05   6.000000e-08   1.006900e-04   0.000000e+00   9.510000e-06   9.170000e-06   1.405400e-04   5.480000e-06   1.540000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.325000e-01   1.663560e+03   1.107500e-05   1.037500e-05   2.200000e-07   7.276500e-05   0.000000e+00   1.738500e-05   7.905000e-06   1.108000e-05   5.090000e-06   1.320000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.350000e-01   1.658230e+03   2.343000e-05   1.533000e-05   1.380000e-06   9.255000e-05   0.000000e+00   1.628700e-04   1.143000e-05   4.670000e-06   1.018000e-05   2.770000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.375000e-01   1.647750e+03   1.900850e-04   5.076500e-05   2.400000e-07   1.931100e-04   0.000000e+00   2.788500e-05   3.155000e-05   8.615000e-06   8.083000e-05   1.449850e-04   0.000000e+00   0.000000e+00   0.000000e+00
   6.400000e-01   1.637270e+03   4.230000e-06   3.368000e-05   1.000000e-07   5.923500e-04   0.000000e+00   7.116000e-05   1.621600e-04   1.584440e-03   3.568000e-05   1.180000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.425000e-01   1.630020e+03   2.025000e-06   1.817500e-05   9.500000e-08   3.236960e-03   0.000000e+00   1.785350e-04   2.710750e-04   1.387500e-05   1.489000e-05   6.200000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.450000e-01   1.622770e+03   2.530000e-06   2.202000e-05   1.600000e-07   2.313430e-02   0.000000e+00   2.347000e-05   1.897700e-04   1.204000e-05   2.179000e-05   9.000000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.475000e-01   1.606060e+03   2.131000e-05   8.284000e-05   4.900000e-07   1.417700e-01   0.000000e+00   8.167750e-04   2.498900e-04   3.244540e-03   2.082450e-02   3.070000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.500000e-01   1.589360e+03   2.739000e-05   1.227050e-02   2.000000e-06   4.973770e-01   1.000000e-08   1.999000e-05   2.383300e-04   1.940000e-06   2.534000e-05   3.720000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.525000e-01   1.552290e+03   4.490000e-06   1.916550e-04   1.600000e-06   9.677510e-01   8.000000e-08   5.900000e-06   1.608650e-04   7.500000e-07   7.085000e-06   2.555000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.550000e-01   1.515220e+03   5.010000e-06   1.232100e-04   1.230000e-06   9.895380e-01   3.050000e-06   1.055000e-05   1.523100e-04   6.800000e-07   5.830000e-06   2.790000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.575000e-01   1.528910e+03   7.617550e-04   4.958400e-04   2.080000e-06   9.930580e-01   2.820000e-06   6.858850e-04   2.137650e-04   1.425000e-06   1.785000e-05   3.445000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.600000e-01   1.542600e+03   7.420000e-06   3.479300e-04   6.930000e-06   9.884650e-01   1.510000e-06   2.490000e-06   3.008500e-04   5.100000e-06   6.617000e-05   5.740000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.625000e-01   1.548900e+03   1.910000e-06   6.579500e-05   1.273500e-05   9.849780e-01   5.400000e-07   1.130000e-06   2.850550e-04   6.025000e-06   4.470000e-06   3.453000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.650000e-01   1.555210e+03   1.480000e-06   3.586000e-05   6.640000e-06   9.825560e-01   5.800000e-07   1.260000e-06   2.231100e-04   8.270000e-06   1.580000e-06   8.996000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.675000e-01   1.544410e+03   2.715000e-06   3.800500e-05   5.640000e-06   9.815750e-01   2.665000e-06   3.905000e-06   1.784250e-04   1.655100e-04   1.285000e-06   3.635500e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.700000e-01   1.533620e+03   1.318000e-05   6.050000e-05   5.980000e-06   9.715130e-01   1.261000e-05   8.231000e-05   1.707000e-04   6.410000e-06   1.950000e-06   8.657000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.725000e-01   1.525240e+03   9.739500e-04   9.797000e-05   5.800000e-06   9.784140e-01   1.550000e-06   5.297000e-05   2.452400e-04   2.425000e-06   9.660000e-06   8.748000e-05   0.000000e+00   0.000000e+00   0.000000e+00
   6.750000e-01   1.516860e+03   1.116110e-03   9.648000e-05   5.990000e-06   9.602920e-01   1.000000e-06   5.035000e-05   3.666400e-04   2.540000e-06   2.577000e-05   2.916000e-04   0.000000e+00   0.000000e+00   0.000000e+00
   6.775000e-01   1.507920e+03   3.560500e-05   9.478000e-05   8.660000e-06   9.503850e-01   1.525000e-06   5.771000e-05   1.659950e-04   7.505000e-06   4.610000e-06   8.015000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.800000e-01   1.498980e+03   3.050000e-06   1.461400e-04   1.740000e-05   4.712700e-01   4.370000e-06   4.826000e-05   7.687000e-05   7.841000e-05   3.860000e-06   1.080000e-06   0.000000e+00   0.000000e+00   0.000000e+00
   6.825000e-01   1.484070e+03   1.255000e-06   3.558050e-04   3.294500e-05   1.171620e-01   4.967500e-05   3.446900e-03   7.953500e-05   1.205500e-05   2.907500e-05   4.900000e-07   0.000000e+00   0.000000e+00   0.000000e+00
   6.850000e-01   1.469170e+03   9.700000e-07   3.414600e-04   4.193000e-05   1.879470e-02   1.009270e-03   5.380000e-06   3.696000e-04   4.580000e-06   5.660000e-06   4.000000e-07   0.000000e+00   0.000000e+00   0.000000e+00
